# Starting date:             2015-05-16 18:11:04
# Cluster job name:          universality
# Cluster job ID:            7369734
# Cluster node:              hnode21
# Cluster queue:             mpi.q
# GOAL command:              universal -m piterman -eq -ro
# Input data:                goal.tar.gz
# Memory limit (Java heap):  2G
# Timeout (CPU time):        No timeout
id,universal,dt,da,file
2222,N,1.4,0.3,s15_t1.4_a0.3_022.gff
2223,N,1.4,0.3,s15_t1.4_a0.3_023.gff
2224,Y,1.4,0.3,s15_t1.4_a0.3_024.gff
2225,N,1.4,0.3,s15_t1.4_a0.3_025.gff
2226,N,1.4,0.3,s15_t1.4_a0.3_026.gff
2227,N,1.4,0.3,s15_t1.4_a0.3_027.gff
2228,N,1.4,0.3,s15_t1.4_a0.3_028.gff
2229,N,1.4,0.3,s15_t1.4_a0.3_029.gff
2230,Y,1.4,0.3,s15_t1.4_a0.3_030.gff
2231,N,1.4,0.3,s15_t1.4_a0.3_031.gff
2232,N,1.4,0.3,s15_t1.4_a0.3_032.gff
2233,Y,1.4,0.3,s15_t1.4_a0.3_033.gff
2234,N,1.4,0.3,s15_t1.4_a0.3_034.gff
2235,N,1.4,0.3,s15_t1.4_a0.3_035.gff
2236,N,1.4,0.3,s15_t1.4_a0.3_036.gff
2237,N,1.4,0.3,s15_t1.4_a0.3_037.gff
2238,N,1.4,0.3,s15_t1.4_a0.3_038.gff
2239,N,1.4,0.3,s15_t1.4_a0.3_039.gff
2240,N,1.4,0.3,s15_t1.4_a0.3_040.gff
2241,N,1.4,0.3,s15_t1.4_a0.3_041.gff
2242,N,1.4,0.3,s15_t1.4_a0.3_042.gff
2243,N,1.4,0.3,s15_t1.4_a0.3_043.gff
2244,N,1.4,0.3,s15_t1.4_a0.3_044.gff
2245,N,1.4,0.3,s15_t1.4_a0.3_045.gff
2246,N,1.4,0.3,s15_t1.4_a0.3_046.gff
2247,N,1.4,0.3,s15_t1.4_a0.3_047.gff
2248,N,1.4,0.3,s15_t1.4_a0.3_048.gff
2249,N,1.4,0.3,s15_t1.4_a0.3_049.gff
2250,N,1.4,0.3,s15_t1.4_a0.3_050.gff
2251,N,1.4,0.3,s15_t1.4_a0.3_051.gff
2252,N,1.4,0.3,s15_t1.4_a0.3_052.gff
2253,N,1.4,0.3,s15_t1.4_a0.3_053.gff
2254,N,1.4,0.3,s15_t1.4_a0.3_054.gff
2255,N,1.4,0.3,s15_t1.4_a0.3_055.gff
2256,N,1.4,0.3,s15_t1.4_a0.3_056.gff
2257,N,1.4,0.3,s15_t1.4_a0.3_057.gff
2258,N,1.4,0.3,s15_t1.4_a0.3_058.gff
2259,N,1.4,0.3,s15_t1.4_a0.3_059.gff
2260,N,1.4,0.3,s15_t1.4_a0.3_060.gff
2261,N,1.4,0.3,s15_t1.4_a0.3_061.gff
2262,Y,1.4,0.3,s15_t1.4_a0.3_062.gff
2263,N,1.4,0.3,s15_t1.4_a0.3_063.gff
2264,N,1.4,0.3,s15_t1.4_a0.3_064.gff
2265,N,1.4,0.3,s15_t1.4_a0.3_065.gff
2266,N,1.4,0.3,s15_t1.4_a0.3_066.gff
2267,N,1.4,0.3,s15_t1.4_a0.3_067.gff
2268,N,1.4,0.3,s15_t1.4_a0.3_068.gff
2269,N,1.4,0.3,s15_t1.4_a0.3_069.gff
2270,N,1.4,0.3,s15_t1.4_a0.3_070.gff
2271,Y,1.4,0.3,s15_t1.4_a0.3_071.gff
2272,N,1.4,0.3,s15_t1.4_a0.3_072.gff
2273,N,1.4,0.3,s15_t1.4_a0.3_073.gff
2274,N,1.4,0.3,s15_t1.4_a0.3_074.gff
2275,N,1.4,0.3,s15_t1.4_a0.3_075.gff
2276,N,1.4,0.3,s15_t1.4_a0.3_076.gff
2277,N,1.4,0.3,s15_t1.4_a0.3_077.gff
2278,Y,1.4,0.3,s15_t1.4_a0.3_078.gff
2279,N,1.4,0.3,s15_t1.4_a0.3_079.gff
2280,N,1.4,0.3,s15_t1.4_a0.3_080.gff
2281,N,1.4,0.3,s15_t1.4_a0.3_081.gff
2282,Y,1.4,0.3,s15_t1.4_a0.3_082.gff
2283,N,1.4,0.3,s15_t1.4_a0.3_083.gff
2284,N,1.4,0.3,s15_t1.4_a0.3_084.gff
2285,N,1.4,0.3,s15_t1.4_a0.3_085.gff
2286,N,1.4,0.3,s15_t1.4_a0.3_086.gff
2287,N,1.4,0.3,s15_t1.4_a0.3_087.gff
2288,N,1.4,0.3,s15_t1.4_a0.3_088.gff
2289,N,1.4,0.3,s15_t1.4_a0.3_089.gff
2290,N,1.4,0.3,s15_t1.4_a0.3_090.gff
2291,N,1.4,0.3,s15_t1.4_a0.3_091.gff
2292,N,1.4,0.3,s15_t1.4_a0.3_092.gff
2293,N,1.4,0.3,s15_t1.4_a0.3_093.gff
2294,N,1.4,0.3,s15_t1.4_a0.3_094.gff
2295,N,1.4,0.3,s15_t1.4_a0.3_095.gff
2296,N,1.4,0.3,s15_t1.4_a0.3_096.gff
2297,N,1.4,0.3,s15_t1.4_a0.3_097.gff
2298,N,1.4,0.3,s15_t1.4_a0.3_098.gff
2299,Y,1.4,0.3,s15_t1.4_a0.3_099.gff
2300,N,1.4,0.3,s15_t1.4_a0.3_100.gff
2301,N,1.4,0.4,s15_t1.4_a0.4_001.gff
2302,N,1.4,0.4,s15_t1.4_a0.4_002.gff
2303,N,1.4,0.4,s15_t1.4_a0.4_003.gff
2304,N,1.4,0.4,s15_t1.4_a0.4_004.gff
2305,N,1.4,0.4,s15_t1.4_a0.4_005.gff
2306,N,1.4,0.4,s15_t1.4_a0.4_006.gff
2307,Y,1.4,0.4,s15_t1.4_a0.4_007.gff
2308,N,1.4,0.4,s15_t1.4_a0.4_008.gff
2309,N,1.4,0.4,s15_t1.4_a0.4_009.gff
2310,N,1.4,0.4,s15_t1.4_a0.4_010.gff
2311,N,1.4,0.4,s15_t1.4_a0.4_011.gff
2312,N,1.4,0.4,s15_t1.4_a0.4_012.gff
2313,N,1.4,0.4,s15_t1.4_a0.4_013.gff
2314,N,1.4,0.4,s15_t1.4_a0.4_014.gff
2315,N,1.4,0.4,s15_t1.4_a0.4_015.gff
2316,N,1.4,0.4,s15_t1.4_a0.4_016.gff
2317,Y,1.4,0.4,s15_t1.4_a0.4_017.gff
2318,N,1.4,0.4,s15_t1.4_a0.4_018.gff
2319,N,1.4,0.4,s15_t1.4_a0.4_019.gff
2320,N,1.4,0.4,s15_t1.4_a0.4_020.gff
2321,N,1.4,0.4,s15_t1.4_a0.4_021.gff
2322,N,1.4,0.4,s15_t1.4_a0.4_022.gff
2323,N,1.4,0.4,s15_t1.4_a0.4_023.gff
2324,Y,1.4,0.4,s15_t1.4_a0.4_024.gff
2325,N,1.4,0.4,s15_t1.4_a0.4_025.gff
2326,N,1.4,0.4,s15_t1.4_a0.4_026.gff
2327,Y,1.4,0.4,s15_t1.4_a0.4_027.gff
2328,N,1.4,0.4,s15_t1.4_a0.4_028.gff
2329,N,1.4,0.4,s15_t1.4_a0.4_029.gff
2330,N,1.4,0.4,s15_t1.4_a0.4_030.gff
2331,N,1.4,0.4,s15_t1.4_a0.4_031.gff
2332,N,1.4,0.4,s15_t1.4_a0.4_032.gff
2333,N,1.4,0.4,s15_t1.4_a0.4_033.gff
2334,N,1.4,0.4,s15_t1.4_a0.4_034.gff
2335,N,1.4,0.4,s15_t1.4_a0.4_035.gff
2336,N,1.4,0.4,s15_t1.4_a0.4_036.gff
2337,N,1.4,0.4,s15_t1.4_a0.4_037.gff
2338,N,1.4,0.4,s15_t1.4_a0.4_038.gff
2339,Y,1.4,0.4,s15_t1.4_a0.4_039.gff
2340,N,1.4,0.4,s15_t1.4_a0.4_040.gff
2341,N,1.4,0.4,s15_t1.4_a0.4_041.gff
2342,N,1.4,0.4,s15_t1.4_a0.4_042.gff
2343,Y,1.4,0.4,s15_t1.4_a0.4_043.gff
2344,N,1.4,0.4,s15_t1.4_a0.4_044.gff
2345,N,1.4,0.4,s15_t1.4_a0.4_045.gff
2346,N,1.4,0.4,s15_t1.4_a0.4_046.gff
2347,N,1.4,0.4,s15_t1.4_a0.4_047.gff
2348,N,1.4,0.4,s15_t1.4_a0.4_048.gff
2349,N,1.4,0.4,s15_t1.4_a0.4_049.gff
2350,N,1.4,0.4,s15_t1.4_a0.4_050.gff
2351,Y,1.4,0.4,s15_t1.4_a0.4_051.gff
2352,N,1.4,0.4,s15_t1.4_a0.4_052.gff
2353,N,1.4,0.4,s15_t1.4_a0.4_053.gff
2354,N,1.4,0.4,s15_t1.4_a0.4_054.gff
2355,N,1.4,0.4,s15_t1.4_a0.4_055.gff
2356,N,1.4,0.4,s15_t1.4_a0.4_056.gff
2357,N,1.4,0.4,s15_t1.4_a0.4_057.gff
2358,N,1.4,0.4,s15_t1.4_a0.4_058.gff
2359,N,1.4,0.4,s15_t1.4_a0.4_059.gff
2360,N,1.4,0.4,s15_t1.4_a0.4_060.gff
2361,N,1.4,0.4,s15_t1.4_a0.4_061.gff
2362,N,1.4,0.4,s15_t1.4_a0.4_062.gff
2363,N,1.4,0.4,s15_t1.4_a0.4_063.gff
2364,N,1.4,0.4,s15_t1.4_a0.4_064.gff
2365,N,1.4,0.4,s15_t1.4_a0.4_065.gff
2366,N,1.4,0.4,s15_t1.4_a0.4_066.gff
2367,Y,1.4,0.4,s15_t1.4_a0.4_067.gff
2368,N,1.4,0.4,s15_t1.4_a0.4_068.gff
2369,Y,1.4,0.4,s15_t1.4_a0.4_069.gff
2370,N,1.4,0.4,s15_t1.4_a0.4_070.gff
2371,N,1.4,0.4,s15_t1.4_a0.4_071.gff
2372,N,1.4,0.4,s15_t1.4_a0.4_072.gff
2373,Y,1.4,0.4,s15_t1.4_a0.4_073.gff
2374,N,1.4,0.4,s15_t1.4_a0.4_074.gff
2375,Y,1.4,0.4,s15_t1.4_a0.4_075.gff
2376,Y,1.4,0.4,s15_t1.4_a0.4_076.gff
2377,Y,1.4,0.4,s15_t1.4_a0.4_077.gff
2378,N,1.4,0.4,s15_t1.4_a0.4_078.gff
2379,N,1.4,0.4,s15_t1.4_a0.4_079.gff
2380,N,1.4,0.4,s15_t1.4_a0.4_080.gff
2381,Y,1.4,0.4,s15_t1.4_a0.4_081.gff
2382,N,1.4,0.4,s15_t1.4_a0.4_082.gff
2383,N,1.4,0.4,s15_t1.4_a0.4_083.gff
2384,N,1.4,0.4,s15_t1.4_a0.4_084.gff
2385,N,1.4,0.4,s15_t1.4_a0.4_085.gff
2386,N,1.4,0.4,s15_t1.4_a0.4_086.gff
2387,N,1.4,0.4,s15_t1.4_a0.4_087.gff
2388,Y,1.4,0.4,s15_t1.4_a0.4_088.gff
2389,N,1.4,0.4,s15_t1.4_a0.4_089.gff
2390,Y,1.4,0.4,s15_t1.4_a0.4_090.gff
2391,N,1.4,0.4,s15_t1.4_a0.4_091.gff
2392,N,1.4,0.4,s15_t1.4_a0.4_092.gff
2393,N,1.4,0.4,s15_t1.4_a0.4_093.gff
2394,N,1.4,0.4,s15_t1.4_a0.4_094.gff
2395,N,1.4,0.4,s15_t1.4_a0.4_095.gff
2396,Y,1.4,0.4,s15_t1.4_a0.4_096.gff
2397,N,1.4,0.4,s15_t1.4_a0.4_097.gff
2398,N,1.4,0.4,s15_t1.4_a0.4_098.gff
2399,N,1.4,0.4,s15_t1.4_a0.4_099.gff
2400,N,1.4,0.4,s15_t1.4_a0.4_100.gff
2401,N,1.4,0.5,s15_t1.4_a0.5_001.gff
2402,N,1.4,0.5,s15_t1.4_a0.5_002.gff
2403,N,1.4,0.5,s15_t1.4_a0.5_003.gff
2404,N,1.4,0.5,s15_t1.4_a0.5_004.gff
2405,N,1.4,0.5,s15_t1.4_a0.5_005.gff
2406,N,1.4,0.5,s15_t1.4_a0.5_006.gff
2407,N,1.4,0.5,s15_t1.4_a0.5_007.gff
2408,N,1.4,0.5,s15_t1.4_a0.5_008.gff
2409,N,1.4,0.5,s15_t1.4_a0.5_009.gff
2410,N,1.4,0.5,s15_t1.4_a0.5_010.gff
2411,N,1.4,0.5,s15_t1.4_a0.5_011.gff
2412,N,1.4,0.5,s15_t1.4_a0.5_012.gff
2413,N,1.4,0.5,s15_t1.4_a0.5_013.gff
2414,N,1.4,0.5,s15_t1.4_a0.5_014.gff
2415,Y,1.4,0.5,s15_t1.4_a0.5_015.gff
2416,N,1.4,0.5,s15_t1.4_a0.5_016.gff
2417,N,1.4,0.5,s15_t1.4_a0.5_017.gff
2418,Y,1.4,0.5,s15_t1.4_a0.5_018.gff
2419,Y,1.4,0.5,s15_t1.4_a0.5_019.gff
2420,N,1.4,0.5,s15_t1.4_a0.5_020.gff
2421,Y,1.4,0.5,s15_t1.4_a0.5_021.gff
2422,N,1.4,0.5,s15_t1.4_a0.5_022.gff
2423,N,1.4,0.5,s15_t1.4_a0.5_023.gff
2424,N,1.4,0.5,s15_t1.4_a0.5_024.gff
2425,N,1.4,0.5,s15_t1.4_a0.5_025.gff
2426,N,1.4,0.5,s15_t1.4_a0.5_026.gff
2427,N,1.4,0.5,s15_t1.4_a0.5_027.gff
2428,Y,1.4,0.5,s15_t1.4_a0.5_028.gff
2429,N,1.4,0.5,s15_t1.4_a0.5_029.gff
2430,N,1.4,0.5,s15_t1.4_a0.5_030.gff
2431,Y,1.4,0.5,s15_t1.4_a0.5_031.gff
2432,Y,1.4,0.5,s15_t1.4_a0.5_032.gff
2433,N,1.4,0.5,s15_t1.4_a0.5_033.gff
2434,Y,1.4,0.5,s15_t1.4_a0.5_034.gff
2435,N,1.4,0.5,s15_t1.4_a0.5_035.gff
2436,N,1.4,0.5,s15_t1.4_a0.5_036.gff
2437,N,1.4,0.5,s15_t1.4_a0.5_037.gff
2438,N,1.4,0.5,s15_t1.4_a0.5_038.gff
2439,N,1.4,0.5,s15_t1.4_a0.5_039.gff
2440,N,1.4,0.5,s15_t1.4_a0.5_040.gff
2441,N,1.4,0.5,s15_t1.4_a0.5_041.gff
2442,Y,1.4,0.5,s15_t1.4_a0.5_042.gff
2443,N,1.4,0.5,s15_t1.4_a0.5_043.gff
2444,N,1.4,0.5,s15_t1.4_a0.5_044.gff
2445,N,1.4,0.5,s15_t1.4_a0.5_045.gff
2446,Y,1.4,0.5,s15_t1.4_a0.5_046.gff
2447,N,1.4,0.5,s15_t1.4_a0.5_047.gff
2448,N,1.4,0.5,s15_t1.4_a0.5_048.gff
2449,N,1.4,0.5,s15_t1.4_a0.5_049.gff
2450,N,1.4,0.5,s15_t1.4_a0.5_050.gff
2451,N,1.4,0.5,s15_t1.4_a0.5_051.gff
2452,N,1.4,0.5,s15_t1.4_a0.5_052.gff
2453,N,1.4,0.5,s15_t1.4_a0.5_053.gff
2454,Y,1.4,0.5,s15_t1.4_a0.5_054.gff
2455,N,1.4,0.5,s15_t1.4_a0.5_055.gff
2456,Y,1.4,0.5,s15_t1.4_a0.5_056.gff
2457,N,1.4,0.5,s15_t1.4_a0.5_057.gff
2458,N,1.4,0.5,s15_t1.4_a0.5_058.gff
2459,Y,1.4,0.5,s15_t1.4_a0.5_059.gff
2460,N,1.4,0.5,s15_t1.4_a0.5_060.gff
2461,N,1.4,0.5,s15_t1.4_a0.5_061.gff
2462,N,1.4,0.5,s15_t1.4_a0.5_062.gff
2463,Y,1.4,0.5,s15_t1.4_a0.5_063.gff
2464,N,1.4,0.5,s15_t1.4_a0.5_064.gff
2465,N,1.4,0.5,s15_t1.4_a0.5_065.gff
2466,Y,1.4,0.5,s15_t1.4_a0.5_066.gff
2467,Y,1.4,0.5,s15_t1.4_a0.5_067.gff
2468,N,1.4,0.5,s15_t1.4_a0.5_068.gff
2469,N,1.4,0.5,s15_t1.4_a0.5_069.gff
2470,Y,1.4,0.5,s15_t1.4_a0.5_070.gff
2471,N,1.4,0.5,s15_t1.4_a0.5_071.gff
2472,N,1.4,0.5,s15_t1.4_a0.5_072.gff
2473,N,1.4,0.5,s15_t1.4_a0.5_073.gff
2474,N,1.4,0.5,s15_t1.4_a0.5_074.gff
2475,N,1.4,0.5,s15_t1.4_a0.5_075.gff
2476,N,1.4,0.5,s15_t1.4_a0.5_076.gff
2477,N,1.4,0.5,s15_t1.4_a0.5_077.gff
2478,N,1.4,0.5,s15_t1.4_a0.5_078.gff
2479,N,1.4,0.5,s15_t1.4_a0.5_079.gff
2480,N,1.4,0.5,s15_t1.4_a0.5_080.gff
2481,N,1.4,0.5,s15_t1.4_a0.5_081.gff
2482,N,1.4,0.5,s15_t1.4_a0.5_082.gff
2483,N,1.4,0.5,s15_t1.4_a0.5_083.gff
2484,N,1.4,0.5,s15_t1.4_a0.5_084.gff
2485,N,1.4,0.5,s15_t1.4_a0.5_085.gff
2486,N,1.4,0.5,s15_t1.4_a0.5_086.gff
2487,N,1.4,0.5,s15_t1.4_a0.5_087.gff
2488,N,1.4,0.5,s15_t1.4_a0.5_088.gff
2489,N,1.4,0.5,s15_t1.4_a0.5_089.gff
2490,N,1.4,0.5,s15_t1.4_a0.5_090.gff
2491,Y,1.4,0.5,s15_t1.4_a0.5_091.gff
2492,N,1.4,0.5,s15_t1.4_a0.5_092.gff
2493,N,1.4,0.5,s15_t1.4_a0.5_093.gff
2494,N,1.4,0.5,s15_t1.4_a0.5_094.gff
2495,N,1.4,0.5,s15_t1.4_a0.5_095.gff
2496,N,1.4,0.5,s15_t1.4_a0.5_096.gff
2497,Y,1.4,0.5,s15_t1.4_a0.5_097.gff
2498,N,1.4,0.5,s15_t1.4_a0.5_098.gff
2499,N,1.4,0.5,s15_t1.4_a0.5_099.gff
2500,Y,1.4,0.5,s15_t1.4_a0.5_100.gff
2501,N,1.4,0.6,s15_t1.4_a0.6_001.gff
2502,N,1.4,0.6,s15_t1.4_a0.6_002.gff
2503,N,1.4,0.6,s15_t1.4_a0.6_003.gff
2504,N,1.4,0.6,s15_t1.4_a0.6_004.gff
2505,N,1.4,0.6,s15_t1.4_a0.6_005.gff
2506,N,1.4,0.6,s15_t1.4_a0.6_006.gff
2507,N,1.4,0.6,s15_t1.4_a0.6_007.gff
2508,N,1.4,0.6,s15_t1.4_a0.6_008.gff
2509,Y,1.4,0.6,s15_t1.4_a0.6_009.gff
2510,N,1.4,0.6,s15_t1.4_a0.6_010.gff
2511,Y,1.4,0.6,s15_t1.4_a0.6_011.gff
2512,N,1.4,0.6,s15_t1.4_a0.6_012.gff
2513,Y,1.4,0.6,s15_t1.4_a0.6_013.gff
2514,Y,1.4,0.6,s15_t1.4_a0.6_014.gff
2515,N,1.4,0.6,s15_t1.4_a0.6_015.gff
2516,N,1.4,0.6,s15_t1.4_a0.6_016.gff
2517,N,1.4,0.6,s15_t1.4_a0.6_017.gff
2518,N,1.4,0.6,s15_t1.4_a0.6_018.gff
2519,Y,1.4,0.6,s15_t1.4_a0.6_019.gff
2520,N,1.4,0.6,s15_t1.4_a0.6_020.gff
2521,N,1.4,0.6,s15_t1.4_a0.6_021.gff
2522,N,1.4,0.6,s15_t1.4_a0.6_022.gff
2523,N,1.4,0.6,s15_t1.4_a0.6_023.gff
2524,Y,1.4,0.6,s15_t1.4_a0.6_024.gff
2525,N,1.4,0.6,s15_t1.4_a0.6_025.gff
2526,N,1.4,0.6,s15_t1.4_a0.6_026.gff
2527,N,1.4,0.6,s15_t1.4_a0.6_027.gff
2528,N,1.4,0.6,s15_t1.4_a0.6_028.gff
2529,N,1.4,0.6,s15_t1.4_a0.6_029.gff
2530,Y,1.4,0.6,s15_t1.4_a0.6_030.gff
2531,N,1.4,0.6,s15_t1.4_a0.6_031.gff
2532,Y,1.4,0.6,s15_t1.4_a0.6_032.gff
2533,N,1.4,0.6,s15_t1.4_a0.6_033.gff
2534,N,1.4,0.6,s15_t1.4_a0.6_034.gff
2535,Y,1.4,0.6,s15_t1.4_a0.6_035.gff
2536,N,1.4,0.6,s15_t1.4_a0.6_036.gff
2537,N,1.4,0.6,s15_t1.4_a0.6_037.gff
2538,Y,1.4,0.6,s15_t1.4_a0.6_038.gff
2539,N,1.4,0.6,s15_t1.4_a0.6_039.gff
2540,Y,1.4,0.6,s15_t1.4_a0.6_040.gff
2541,N,1.4,0.6,s15_t1.4_a0.6_041.gff
2542,Y,1.4,0.6,s15_t1.4_a0.6_042.gff
2543,Y,1.4,0.6,s15_t1.4_a0.6_043.gff
2544,Y,1.4,0.6,s15_t1.4_a0.6_044.gff
2545,N,1.4,0.6,s15_t1.4_a0.6_045.gff
2546,N,1.4,0.6,s15_t1.4_a0.6_046.gff
2547,N,1.4,0.6,s15_t1.4_a0.6_047.gff
2548,N,1.4,0.6,s15_t1.4_a0.6_048.gff
2549,N,1.4,0.6,s15_t1.4_a0.6_049.gff
2550,N,1.4,0.6,s15_t1.4_a0.6_050.gff
2551,N,1.4,0.6,s15_t1.4_a0.6_051.gff
2552,Y,1.4,0.6,s15_t1.4_a0.6_052.gff
2553,N,1.4,0.6,s15_t1.4_a0.6_053.gff
2554,N,1.4,0.6,s15_t1.4_a0.6_054.gff
2555,N,1.4,0.6,s15_t1.4_a0.6_055.gff
2556,N,1.4,0.6,s15_t1.4_a0.6_056.gff
2557,N,1.4,0.6,s15_t1.4_a0.6_057.gff
2558,N,1.4,0.6,s15_t1.4_a0.6_058.gff
2559,N,1.4,0.6,s15_t1.4_a0.6_059.gff
2560,N,1.4,0.6,s15_t1.4_a0.6_060.gff
2561,Y,1.4,0.6,s15_t1.4_a0.6_061.gff
2562,N,1.4,0.6,s15_t1.4_a0.6_062.gff
2563,Y,1.4,0.6,s15_t1.4_a0.6_063.gff
2564,Y,1.4,0.6,s15_t1.4_a0.6_064.gff
2565,N,1.4,0.6,s15_t1.4_a0.6_065.gff
2566,N,1.4,0.6,s15_t1.4_a0.6_066.gff
2567,N,1.4,0.6,s15_t1.4_a0.6_067.gff
2568,N,1.4,0.6,s15_t1.4_a0.6_068.gff
2569,Y,1.4,0.6,s15_t1.4_a0.6_069.gff
2570,Y,1.4,0.6,s15_t1.4_a0.6_070.gff
2571,N,1.4,0.6,s15_t1.4_a0.6_071.gff
2572,N,1.4,0.6,s15_t1.4_a0.6_072.gff
2573,N,1.4,0.6,s15_t1.4_a0.6_073.gff
2574,N,1.4,0.6,s15_t1.4_a0.6_074.gff
2575,N,1.4,0.6,s15_t1.4_a0.6_075.gff
2576,Y,1.4,0.6,s15_t1.4_a0.6_076.gff
2577,N,1.4,0.6,s15_t1.4_a0.6_077.gff
2578,N,1.4,0.6,s15_t1.4_a0.6_078.gff
2579,N,1.4,0.6,s15_t1.4_a0.6_079.gff
2580,N,1.4,0.6,s15_t1.4_a0.6_080.gff
2581,Y,1.4,0.6,s15_t1.4_a0.6_081.gff
2582,Y,1.4,0.6,s15_t1.4_a0.6_082.gff
2583,N,1.4,0.6,s15_t1.4_a0.6_083.gff
2584,N,1.4,0.6,s15_t1.4_a0.6_084.gff
2585,N,1.4,0.6,s15_t1.4_a0.6_085.gff
2586,N,1.4,0.6,s15_t1.4_a0.6_086.gff
2587,N,1.4,0.6,s15_t1.4_a0.6_087.gff
2588,N,1.4,0.6,s15_t1.4_a0.6_088.gff
2589,N,1.4,0.6,s15_t1.4_a0.6_089.gff
2590,N,1.4,0.6,s15_t1.4_a0.6_090.gff
2591,N,1.4,0.6,s15_t1.4_a0.6_091.gff
2592,N,1.4,0.6,s15_t1.4_a0.6_092.gff
2593,N,1.4,0.6,s15_t1.4_a0.6_093.gff
2594,N,1.4,0.6,s15_t1.4_a0.6_094.gff
2595,Y,1.4,0.6,s15_t1.4_a0.6_095.gff
2596,N,1.4,0.6,s15_t1.4_a0.6_096.gff
2597,N,1.4,0.6,s15_t1.4_a0.6_097.gff
2598,N,1.4,0.6,s15_t1.4_a0.6_098.gff
2599,N,1.4,0.6,s15_t1.4_a0.6_099.gff
2600,N,1.4,0.6,s15_t1.4_a0.6_100.gff
2601,N,1.4,0.7,s15_t1.4_a0.7_001.gff
2602,N,1.4,0.7,s15_t1.4_a0.7_002.gff
2603,N,1.4,0.7,s15_t1.4_a0.7_003.gff
2604,N,1.4,0.7,s15_t1.4_a0.7_004.gff
2605,N,1.4,0.7,s15_t1.4_a0.7_005.gff
2606,N,1.4,0.7,s15_t1.4_a0.7_006.gff
2607,Y,1.4,0.7,s15_t1.4_a0.7_007.gff
2608,Y,1.4,0.7,s15_t1.4_a0.7_008.gff
2609,N,1.4,0.7,s15_t1.4_a0.7_009.gff
2610,Y,1.4,0.7,s15_t1.4_a0.7_010.gff
2611,N,1.4,0.7,s15_t1.4_a0.7_011.gff
2612,N,1.4,0.7,s15_t1.4_a0.7_012.gff
2613,Y,1.4,0.7,s15_t1.4_a0.7_013.gff
2614,N,1.4,0.7,s15_t1.4_a0.7_014.gff
2615,Y,1.4,0.7,s15_t1.4_a0.7_015.gff
2616,Y,1.4,0.7,s15_t1.4_a0.7_016.gff
2617,N,1.4,0.7,s15_t1.4_a0.7_017.gff
2618,N,1.4,0.7,s15_t1.4_a0.7_018.gff
2619,N,1.4,0.7,s15_t1.4_a0.7_019.gff
2620,N,1.4,0.7,s15_t1.4_a0.7_020.gff
2621,N,1.4,0.7,s15_t1.4_a0.7_021.gff
2622,N,1.4,0.7,s15_t1.4_a0.7_022.gff
2623,Y,1.4,0.7,s15_t1.4_a0.7_023.gff
2624,N,1.4,0.7,s15_t1.4_a0.7_024.gff
2625,N,1.4,0.7,s15_t1.4_a0.7_025.gff
2626,N,1.4,0.7,s15_t1.4_a0.7_026.gff
2627,N,1.4,0.7,s15_t1.4_a0.7_027.gff
2628,N,1.4,0.7,s15_t1.4_a0.7_028.gff
2629,Y,1.4,0.7,s15_t1.4_a0.7_029.gff
2630,N,1.4,0.7,s15_t1.4_a0.7_030.gff
2631,N,1.4,0.7,s15_t1.4_a0.7_031.gff
2632,N,1.4,0.7,s15_t1.4_a0.7_032.gff
2633,Y,1.4,0.7,s15_t1.4_a0.7_033.gff
2634,N,1.4,0.7,s15_t1.4_a0.7_034.gff
2635,N,1.4,0.7,s15_t1.4_a0.7_035.gff
2636,N,1.4,0.7,s15_t1.4_a0.7_036.gff
2637,N,1.4,0.7,s15_t1.4_a0.7_037.gff
2638,N,1.4,0.7,s15_t1.4_a0.7_038.gff
2639,N,1.4,0.7,s15_t1.4_a0.7_039.gff
2640,N,1.4,0.7,s15_t1.4_a0.7_040.gff
2641,N,1.4,0.7,s15_t1.4_a0.7_041.gff
2642,N,1.4,0.7,s15_t1.4_a0.7_042.gff
2643,Y,1.4,0.7,s15_t1.4_a0.7_043.gff
2644,N,1.4,0.7,s15_t1.4_a0.7_044.gff
2645,N,1.4,0.7,s15_t1.4_a0.7_045.gff
2646,N,1.4,0.7,s15_t1.4_a0.7_046.gff
2647,N,1.4,0.7,s15_t1.4_a0.7_047.gff
2648,N,1.4,0.7,s15_t1.4_a0.7_048.gff
2649,Y,1.4,0.7,s15_t1.4_a0.7_049.gff
2650,Y,1.4,0.7,s15_t1.4_a0.7_050.gff
2651,N,1.4,0.7,s15_t1.4_a0.7_051.gff
2652,Y,1.4,0.7,s15_t1.4_a0.7_052.gff
2653,N,1.4,0.7,s15_t1.4_a0.7_053.gff
2654,Y,1.4,0.7,s15_t1.4_a0.7_054.gff
2655,Y,1.4,0.7,s15_t1.4_a0.7_055.gff
2656,N,1.4,0.7,s15_t1.4_a0.7_056.gff
2657,N,1.4,0.7,s15_t1.4_a0.7_057.gff
2658,N,1.4,0.7,s15_t1.4_a0.7_058.gff
2659,N,1.4,0.7,s15_t1.4_a0.7_059.gff
2660,N,1.4,0.7,s15_t1.4_a0.7_060.gff
2661,Y,1.4,0.7,s15_t1.4_a0.7_061.gff
2662,Y,1.4,0.7,s15_t1.4_a0.7_062.gff
2663,N,1.4,0.7,s15_t1.4_a0.7_063.gff
2664,N,1.4,0.7,s15_t1.4_a0.7_064.gff
