# Starting date:             2015-06-11 14:58:00
# Cluster job name:          emptiness
# Cluster job ID:            9858387
# Cluster node:              hnode02
# Cluster queue:             mpi.q
# GOAL command:              emptiness 
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        No timeout
id,empty,dt,da,file
2492,N,1.4,0.5,s15_t1.4_a0.5_092.gff
2493,N,1.4,0.5,s15_t1.4_a0.5_093.gff
2494,N,1.4,0.5,s15_t1.4_a0.5_094.gff
2495,N,1.4,0.5,s15_t1.4_a0.5_095.gff
2496,N,1.4,0.5,s15_t1.4_a0.5_096.gff
2497,N,1.4,0.5,s15_t1.4_a0.5_097.gff
2498,N,1.4,0.5,s15_t1.4_a0.5_098.gff
2499,N,1.4,0.5,s15_t1.4_a0.5_099.gff
2500,N,1.4,0.5,s15_t1.4_a0.5_100.gff
2501,N,1.4,0.6,s15_t1.4_a0.6_001.gff
2502,N,1.4,0.6,s15_t1.4_a0.6_002.gff
2503,N,1.4,0.6,s15_t1.4_a0.6_003.gff
2504,N,1.4,0.6,s15_t1.4_a0.6_004.gff
2505,N,1.4,0.6,s15_t1.4_a0.6_005.gff
2506,N,1.4,0.6,s15_t1.4_a0.6_006.gff
2507,N,1.4,0.6,s15_t1.4_a0.6_007.gff
2508,N,1.4,0.6,s15_t1.4_a0.6_008.gff
2509,N,1.4,0.6,s15_t1.4_a0.6_009.gff
2510,N,1.4,0.6,s15_t1.4_a0.6_010.gff
2511,N,1.4,0.6,s15_t1.4_a0.6_011.gff
2512,N,1.4,0.6,s15_t1.4_a0.6_012.gff
2513,N,1.4,0.6,s15_t1.4_a0.6_013.gff
2514,N,1.4,0.6,s15_t1.4_a0.6_014.gff
2515,N,1.4,0.6,s15_t1.4_a0.6_015.gff
2516,N,1.4,0.6,s15_t1.4_a0.6_016.gff
2517,N,1.4,0.6,s15_t1.4_a0.6_017.gff
2518,N,1.4,0.6,s15_t1.4_a0.6_018.gff
2519,N,1.4,0.6,s15_t1.4_a0.6_019.gff
2520,N,1.4,0.6,s15_t1.4_a0.6_020.gff
2521,N,1.4,0.6,s15_t1.4_a0.6_021.gff
2522,N,1.4,0.6,s15_t1.4_a0.6_022.gff
2523,N,1.4,0.6,s15_t1.4_a0.6_023.gff
2524,N,1.4,0.6,s15_t1.4_a0.6_024.gff
2525,N,1.4,0.6,s15_t1.4_a0.6_025.gff
2526,N,1.4,0.6,s15_t1.4_a0.6_026.gff
2527,N,1.4,0.6,s15_t1.4_a0.6_027.gff
2528,N,1.4,0.6,s15_t1.4_a0.6_028.gff
2529,N,1.4,0.6,s15_t1.4_a0.6_029.gff
2530,N,1.4,0.6,s15_t1.4_a0.6_030.gff
2531,N,1.4,0.6,s15_t1.4_a0.6_031.gff
2532,N,1.4,0.6,s15_t1.4_a0.6_032.gff
2533,N,1.4,0.6,s15_t1.4_a0.6_033.gff
2534,N,1.4,0.6,s15_t1.4_a0.6_034.gff
2535,N,1.4,0.6,s15_t1.4_a0.6_035.gff
2536,N,1.4,0.6,s15_t1.4_a0.6_036.gff
2537,N,1.4,0.6,s15_t1.4_a0.6_037.gff
2538,N,1.4,0.6,s15_t1.4_a0.6_038.gff
2539,N,1.4,0.6,s15_t1.4_a0.6_039.gff
2540,N,1.4,0.6,s15_t1.4_a0.6_040.gff
2541,N,1.4,0.6,s15_t1.4_a0.6_041.gff
2542,N,1.4,0.6,s15_t1.4_a0.6_042.gff
2543,N,1.4,0.6,s15_t1.4_a0.6_043.gff
2544,N,1.4,0.6,s15_t1.4_a0.6_044.gff
2545,N,1.4,0.6,s15_t1.4_a0.6_045.gff
2546,N,1.4,0.6,s15_t1.4_a0.6_046.gff
2547,N,1.4,0.6,s15_t1.4_a0.6_047.gff
2548,N,1.4,0.6,s15_t1.4_a0.6_048.gff
2549,N,1.4,0.6,s15_t1.4_a0.6_049.gff
2550,N,1.4,0.6,s15_t1.4_a0.6_050.gff
2551,N,1.4,0.6,s15_t1.4_a0.6_051.gff
2552,N,1.4,0.6,s15_t1.4_a0.6_052.gff
2553,N,1.4,0.6,s15_t1.4_a0.6_053.gff
2554,N,1.4,0.6,s15_t1.4_a0.6_054.gff
2555,N,1.4,0.6,s15_t1.4_a0.6_055.gff
2556,N,1.4,0.6,s15_t1.4_a0.6_056.gff
2557,N,1.4,0.6,s15_t1.4_a0.6_057.gff
2558,N,1.4,0.6,s15_t1.4_a0.6_058.gff
2559,N,1.4,0.6,s15_t1.4_a0.6_059.gff
2560,N,1.4,0.6,s15_t1.4_a0.6_060.gff
2561,N,1.4,0.6,s15_t1.4_a0.6_061.gff
2562,N,1.4,0.6,s15_t1.4_a0.6_062.gff
2563,N,1.4,0.6,s15_t1.4_a0.6_063.gff
2564,N,1.4,0.6,s15_t1.4_a0.6_064.gff
2565,N,1.4,0.6,s15_t1.4_a0.6_065.gff
2566,N,1.4,0.6,s15_t1.4_a0.6_066.gff
2567,N,1.4,0.6,s15_t1.4_a0.6_067.gff
2568,N,1.4,0.6,s15_t1.4_a0.6_068.gff
2569,N,1.4,0.6,s15_t1.4_a0.6_069.gff
2570,N,1.4,0.6,s15_t1.4_a0.6_070.gff
2571,N,1.4,0.6,s15_t1.4_a0.6_071.gff
2572,N,1.4,0.6,s15_t1.4_a0.6_072.gff
2573,N,1.4,0.6,s15_t1.4_a0.6_073.gff
2574,N,1.4,0.6,s15_t1.4_a0.6_074.gff
2575,N,1.4,0.6,s15_t1.4_a0.6_075.gff
2576,N,1.4,0.6,s15_t1.4_a0.6_076.gff
2577,N,1.4,0.6,s15_t1.4_a0.6_077.gff
2578,N,1.4,0.6,s15_t1.4_a0.6_078.gff
2579,N,1.4,0.6,s15_t1.4_a0.6_079.gff
2580,N,1.4,0.6,s15_t1.4_a0.6_080.gff
2581,N,1.4,0.6,s15_t1.4_a0.6_081.gff
2582,N,1.4,0.6,s15_t1.4_a0.6_082.gff
2583,N,1.4,0.6,s15_t1.4_a0.6_083.gff
2584,N,1.4,0.6,s15_t1.4_a0.6_084.gff
2585,N,1.4,0.6,s15_t1.4_a0.6_085.gff
2586,N,1.4,0.6,s15_t1.4_a0.6_086.gff
2587,N,1.4,0.6,s15_t1.4_a0.6_087.gff
2588,N,1.4,0.6,s15_t1.4_a0.6_088.gff
2589,N,1.4,0.6,s15_t1.4_a0.6_089.gff
2590,N,1.4,0.6,s15_t1.4_a0.6_090.gff
2591,N,1.4,0.6,s15_t1.4_a0.6_091.gff
2592,N,1.4,0.6,s15_t1.4_a0.6_092.gff
2593,N,1.4,0.6,s15_t1.4_a0.6_093.gff
2594,N,1.4,0.6,s15_t1.4_a0.6_094.gff
2595,N,1.4,0.6,s15_t1.4_a0.6_095.gff
2596,N,1.4,0.6,s15_t1.4_a0.6_096.gff
2597,N,1.4,0.6,s15_t1.4_a0.6_097.gff
2598,N,1.4,0.6,s15_t1.4_a0.6_098.gff
2599,N,1.4,0.6,s15_t1.4_a0.6_099.gff
2600,N,1.4,0.6,s15_t1.4_a0.6_100.gff
2601,N,1.4,0.7,s15_t1.4_a0.7_001.gff
2602,N,1.4,0.7,s15_t1.4_a0.7_002.gff
2603,N,1.4,0.7,s15_t1.4_a0.7_003.gff
2604,N,1.4,0.7,s15_t1.4_a0.7_004.gff
2605,N,1.4,0.7,s15_t1.4_a0.7_005.gff
2606,N,1.4,0.7,s15_t1.4_a0.7_006.gff
2607,N,1.4,0.7,s15_t1.4_a0.7_007.gff
2608,N,1.4,0.7,s15_t1.4_a0.7_008.gff
2609,N,1.4,0.7,s15_t1.4_a0.7_009.gff
2610,N,1.4,0.7,s15_t1.4_a0.7_010.gff
2611,N,1.4,0.7,s15_t1.4_a0.7_011.gff
2612,N,1.4,0.7,s15_t1.4_a0.7_012.gff
2613,N,1.4,0.7,s15_t1.4_a0.7_013.gff
2614,N,1.4,0.7,s15_t1.4_a0.7_014.gff
2615,N,1.4,0.7,s15_t1.4_a0.7_015.gff
2616,N,1.4,0.7,s15_t1.4_a0.7_016.gff
2617,N,1.4,0.7,s15_t1.4_a0.7_017.gff
2618,N,1.4,0.7,s15_t1.4_a0.7_018.gff
2619,N,1.4,0.7,s15_t1.4_a0.7_019.gff
2620,N,1.4,0.7,s15_t1.4_a0.7_020.gff
2621,N,1.4,0.7,s15_t1.4_a0.7_021.gff
2622,N,1.4,0.7,s15_t1.4_a0.7_022.gff
2623,N,1.4,0.7,s15_t1.4_a0.7_023.gff
2624,N,1.4,0.7,s15_t1.4_a0.7_024.gff
2625,N,1.4,0.7,s15_t1.4_a0.7_025.gff
2626,N,1.4,0.7,s15_t1.4_a0.7_026.gff
2627,N,1.4,0.7,s15_t1.4_a0.7_027.gff
2628,N,1.4,0.7,s15_t1.4_a0.7_028.gff
2629,N,1.4,0.7,s15_t1.4_a0.7_029.gff
2630,N,1.4,0.7,s15_t1.4_a0.7_030.gff
2631,N,1.4,0.7,s15_t1.4_a0.7_031.gff
2632,N,1.4,0.7,s15_t1.4_a0.7_032.gff
2633,N,1.4,0.7,s15_t1.4_a0.7_033.gff
2634,N,1.4,0.7,s15_t1.4_a0.7_034.gff
2635,N,1.4,0.7,s15_t1.4_a0.7_035.gff
2636,N,1.4,0.7,s15_t1.4_a0.7_036.gff
2637,N,1.4,0.7,s15_t1.4_a0.7_037.gff
2638,N,1.4,0.7,s15_t1.4_a0.7_038.gff
2639,N,1.4,0.7,s15_t1.4_a0.7_039.gff
2640,N,1.4,0.7,s15_t1.4_a0.7_040.gff
2641,N,1.4,0.7,s15_t1.4_a0.7_041.gff
2642,N,1.4,0.7,s15_t1.4_a0.7_042.gff
2643,N,1.4,0.7,s15_t1.4_a0.7_043.gff
2644,N,1.4,0.7,s15_t1.4_a0.7_044.gff
2645,N,1.4,0.7,s15_t1.4_a0.7_045.gff
2646,N,1.4,0.7,s15_t1.4_a0.7_046.gff
2647,N,1.4,0.7,s15_t1.4_a0.7_047.gff
2648,N,1.4,0.7,s15_t1.4_a0.7_048.gff
2649,N,1.4,0.7,s15_t1.4_a0.7_049.gff
2650,N,1.4,0.7,s15_t1.4_a0.7_050.gff
2651,N,1.4,0.7,s15_t1.4_a0.7_051.gff
2652,N,1.4,0.7,s15_t1.4_a0.7_052.gff
2653,N,1.4,0.7,s15_t1.4_a0.7_053.gff
2654,N,1.4,0.7,s15_t1.4_a0.7_054.gff
2655,N,1.4,0.7,s15_t1.4_a0.7_055.gff
2656,N,1.4,0.7,s15_t1.4_a0.7_056.gff
2657,N,1.4,0.7,s15_t1.4_a0.7_057.gff
2658,N,1.4,0.7,s15_t1.4_a0.7_058.gff
2659,N,1.4,0.7,s15_t1.4_a0.7_059.gff
2660,N,1.4,0.7,s15_t1.4_a0.7_060.gff
2661,N,1.4,0.7,s15_t1.4_a0.7_061.gff
2662,N,1.4,0.7,s15_t1.4_a0.7_062.gff
2663,N,1.4,0.7,s15_t1.4_a0.7_063.gff
2664,N,1.4,0.7,s15_t1.4_a0.7_064.gff
2665,N,1.4,0.7,s15_t1.4_a0.7_065.gff
2666,N,1.4,0.7,s15_t1.4_a0.7_066.gff
2667,N,1.4,0.7,s15_t1.4_a0.7_067.gff
2668,N,1.4,0.7,s15_t1.4_a0.7_068.gff
2669,N,1.4,0.7,s15_t1.4_a0.7_069.gff
2670,N,1.4,0.7,s15_t1.4_a0.7_070.gff
2671,N,1.4,0.7,s15_t1.4_a0.7_071.gff
2672,N,1.4,0.7,s15_t1.4_a0.7_072.gff
2673,N,1.4,0.7,s15_t1.4_a0.7_073.gff
2674,N,1.4,0.7,s15_t1.4_a0.7_074.gff
2675,N,1.4,0.7,s15_t1.4_a0.7_075.gff
2676,N,1.4,0.7,s15_t1.4_a0.7_076.gff
2677,N,1.4,0.7,s15_t1.4_a0.7_077.gff
2678,N,1.4,0.7,s15_t1.4_a0.7_078.gff
2679,N,1.4,0.7,s15_t1.4_a0.7_079.gff
2680,N,1.4,0.7,s15_t1.4_a0.7_080.gff
2681,N,1.4,0.7,s15_t1.4_a0.7_081.gff
2682,N,1.4,0.7,s15_t1.4_a0.7_082.gff
2683,N,1.4,0.7,s15_t1.4_a0.7_083.gff
2684,N,1.4,0.7,s15_t1.4_a0.7_084.gff
2685,N,1.4,0.7,s15_t1.4_a0.7_085.gff
2686,N,1.4,0.7,s15_t1.4_a0.7_086.gff
2687,N,1.4,0.7,s15_t1.4_a0.7_087.gff
2688,N,1.4,0.7,s15_t1.4_a0.7_088.gff
2689,N,1.4,0.7,s15_t1.4_a0.7_089.gff
2690,N,1.4,0.7,s15_t1.4_a0.7_090.gff
2691,N,1.4,0.7,s15_t1.4_a0.7_091.gff
2692,N,1.4,0.7,s15_t1.4_a0.7_092.gff
2693,N,1.4,0.7,s15_t1.4_a0.7_093.gff
2694,N,1.4,0.7,s15_t1.4_a0.7_094.gff
2695,N,1.4,0.7,s15_t1.4_a0.7_095.gff
2696,N,1.4,0.7,s15_t1.4_a0.7_096.gff
2697,N,1.4,0.7,s15_t1.4_a0.7_097.gff
2698,N,1.4,0.7,s15_t1.4_a0.7_098.gff
2699,N,1.4,0.7,s15_t1.4_a0.7_099.gff
2700,N,1.4,0.7,s15_t1.4_a0.7_100.gff
2701,N,1.4,0.8,s15_t1.4_a0.8_001.gff
2702,N,1.4,0.8,s15_t1.4_a0.8_002.gff
2703,N,1.4,0.8,s15_t1.4_a0.8_003.gff
2704,N,1.4,0.8,s15_t1.4_a0.8_004.gff
2705,N,1.4,0.8,s15_t1.4_a0.8_005.gff
2706,N,1.4,0.8,s15_t1.4_a0.8_006.gff
2707,N,1.4,0.8,s15_t1.4_a0.8_007.gff
2708,N,1.4,0.8,s15_t1.4_a0.8_008.gff
2709,N,1.4,0.8,s15_t1.4_a0.8_009.gff
2710,N,1.4,0.8,s15_t1.4_a0.8_010.gff
2711,N,1.4,0.8,s15_t1.4_a0.8_011.gff
2712,N,1.4,0.8,s15_t1.4_a0.8_012.gff
2713,N,1.4,0.8,s15_t1.4_a0.8_013.gff
2714,N,1.4,0.8,s15_t1.4_a0.8_014.gff
2715,N,1.4,0.8,s15_t1.4_a0.8_015.gff
2716,N,1.4,0.8,s15_t1.4_a0.8_016.gff
2717,N,1.4,0.8,s15_t1.4_a0.8_017.gff
2718,N,1.4,0.8,s15_t1.4_a0.8_018.gff
2719,N,1.4,0.8,s15_t1.4_a0.8_019.gff
2720,N,1.4,0.8,s15_t1.4_a0.8_020.gff
2721,N,1.4,0.8,s15_t1.4_a0.8_021.gff
2722,N,1.4,0.8,s15_t1.4_a0.8_022.gff
2723,N,1.4,0.8,s15_t1.4_a0.8_023.gff
2724,N,1.4,0.8,s15_t1.4_a0.8_024.gff
2725,N,1.4,0.8,s15_t1.4_a0.8_025.gff
2726,N,1.4,0.8,s15_t1.4_a0.8_026.gff
2727,N,1.4,0.8,s15_t1.4_a0.8_027.gff
2728,N,1.4,0.8,s15_t1.4_a0.8_028.gff
2729,N,1.4,0.8,s15_t1.4_a0.8_029.gff
2730,N,1.4,0.8,s15_t1.4_a0.8_030.gff
2731,N,1.4,0.8,s15_t1.4_a0.8_031.gff
2732,N,1.4,0.8,s15_t1.4_a0.8_032.gff
2733,N,1.4,0.8,s15_t1.4_a0.8_033.gff
2734,N,1.4,0.8,s15_t1.4_a0.8_034.gff
2735,N,1.4,0.8,s15_t1.4_a0.8_035.gff
2736,N,1.4,0.8,s15_t1.4_a0.8_036.gff
2737,N,1.4,0.8,s15_t1.4_a0.8_037.gff
2738,N,1.4,0.8,s15_t1.4_a0.8_038.gff
2739,N,1.4,0.8,s15_t1.4_a0.8_039.gff
2740,N,1.4,0.8,s15_t1.4_a0.8_040.gff
2741,N,1.4,0.8,s15_t1.4_a0.8_041.gff
2742,N,1.4,0.8,s15_t1.4_a0.8_042.gff
2743,N,1.4,0.8,s15_t1.4_a0.8_043.gff
2744,N,1.4,0.8,s15_t1.4_a0.8_044.gff
2745,N,1.4,0.8,s15_t1.4_a0.8_045.gff
2746,N,1.4,0.8,s15_t1.4_a0.8_046.gff
2747,N,1.4,0.8,s15_t1.4_a0.8_047.gff
2748,N,1.4,0.8,s15_t1.4_a0.8_048.gff
2749,N,1.4,0.8,s15_t1.4_a0.8_049.gff
2750,N,1.4,0.8,s15_t1.4_a0.8_050.gff
2751,N,1.4,0.8,s15_t1.4_a0.8_051.gff
2752,N,1.4,0.8,s15_t1.4_a0.8_052.gff
2753,N,1.4,0.8,s15_t1.4_a0.8_053.gff
2754,N,1.4,0.8,s15_t1.4_a0.8_054.gff
2755,N,1.4,0.8,s15_t1.4_a0.8_055.gff
2756,N,1.4,0.8,s15_t1.4_a0.8_056.gff
2757,N,1.4,0.8,s15_t1.4_a0.8_057.gff
2758,N,1.4,0.8,s15_t1.4_a0.8_058.gff
2759,N,1.4,0.8,s15_t1.4_a0.8_059.gff
2760,N,1.4,0.8,s15_t1.4_a0.8_060.gff
2761,N,1.4,0.8,s15_t1.4_a0.8_061.gff
2762,N,1.4,0.8,s15_t1.4_a0.8_062.gff
2763,N,1.4,0.8,s15_t1.4_a0.8_063.gff
2764,N,1.4,0.8,s15_t1.4_a0.8_064.gff
2765,N,1.4,0.8,s15_t1.4_a0.8_065.gff
2766,N,1.4,0.8,s15_t1.4_a0.8_066.gff
2767,N,1.4,0.8,s15_t1.4_a0.8_067.gff
2768,N,1.4,0.8,s15_t1.4_a0.8_068.gff
2769,N,1.4,0.8,s15_t1.4_a0.8_069.gff
2770,N,1.4,0.8,s15_t1.4_a0.8_070.gff
2771,N,1.4,0.8,s15_t1.4_a0.8_071.gff
2772,N,1.4,0.8,s15_t1.4_a0.8_072.gff
2773,N,1.4,0.8,s15_t1.4_a0.8_073.gff
2774,N,1.4,0.8,s15_t1.4_a0.8_074.gff
2775,N,1.4,0.8,s15_t1.4_a0.8_075.gff
2776,N,1.4,0.8,s15_t1.4_a0.8_076.gff
2777,N,1.4,0.8,s15_t1.4_a0.8_077.gff
2778,N,1.4,0.8,s15_t1.4_a0.8_078.gff
2779,N,1.4,0.8,s15_t1.4_a0.8_079.gff
2780,N,1.4,0.8,s15_t1.4_a0.8_080.gff
2781,N,1.4,0.8,s15_t1.4_a0.8_081.gff
2782,N,1.4,0.8,s15_t1.4_a0.8_082.gff
2783,N,1.4,0.8,s15_t1.4_a0.8_083.gff
2784,N,1.4,0.8,s15_t1.4_a0.8_084.gff
2785,N,1.4,0.8,s15_t1.4_a0.8_085.gff
2786,N,1.4,0.8,s15_t1.4_a0.8_086.gff
2787,N,1.4,0.8,s15_t1.4_a0.8_087.gff
2788,N,1.4,0.8,s15_t1.4_a0.8_088.gff
2789,N,1.4,0.8,s15_t1.4_a0.8_089.gff
2790,N,1.4,0.8,s15_t1.4_a0.8_090.gff
2791,N,1.4,0.8,s15_t1.4_a0.8_091.gff
2792,N,1.4,0.8,s15_t1.4_a0.8_092.gff
2793,N,1.4,0.8,s15_t1.4_a0.8_093.gff
2794,N,1.4,0.8,s15_t1.4_a0.8_094.gff
2795,N,1.4,0.8,s15_t1.4_a0.8_095.gff
2796,N,1.4,0.8,s15_t1.4_a0.8_096.gff
2797,N,1.4,0.8,s15_t1.4_a0.8_097.gff
2798,N,1.4,0.8,s15_t1.4_a0.8_098.gff
2799,N,1.4,0.8,s15_t1.4_a0.8_099.gff
2800,N,1.4,0.8,s15_t1.4_a0.8_100.gff
2801,N,1.4,0.9,s15_t1.4_a0.9_001.gff
2802,N,1.4,0.9,s15_t1.4_a0.9_002.gff
2803,N,1.4,0.9,s15_t1.4_a0.9_003.gff
2804,N,1.4,0.9,s15_t1.4_a0.9_004.gff
2805,N,1.4,0.9,s15_t1.4_a0.9_005.gff
2806,N,1.4,0.9,s15_t1.4_a0.9_006.gff
2807,N,1.4,0.9,s15_t1.4_a0.9_007.gff
2808,N,1.4,0.9,s15_t1.4_a0.9_008.gff
2809,N,1.4,0.9,s15_t1.4_a0.9_009.gff
2810,N,1.4,0.9,s15_t1.4_a0.9_010.gff
2811,N,1.4,0.9,s15_t1.4_a0.9_011.gff
2812,N,1.4,0.9,s15_t1.4_a0.9_012.gff
2813,N,1.4,0.9,s15_t1.4_a0.9_013.gff
2814,N,1.4,0.9,s15_t1.4_a0.9_014.gff
2815,N,1.4,0.9,s15_t1.4_a0.9_015.gff
2816,N,1.4,0.9,s15_t1.4_a0.9_016.gff
2817,N,1.4,0.9,s15_t1.4_a0.9_017.gff
2818,N,1.4,0.9,s15_t1.4_a0.9_018.gff
2819,N,1.4,0.9,s15_t1.4_a0.9_019.gff
2820,N,1.4,0.9,s15_t1.4_a0.9_020.gff
2821,N,1.4,0.9,s15_t1.4_a0.9_021.gff
2822,N,1.4,0.9,s15_t1.4_a0.9_022.gff
2823,N,1.4,0.9,s15_t1.4_a0.9_023.gff
2824,N,1.4,0.9,s15_t1.4_a0.9_024.gff
2825,N,1.4,0.9,s15_t1.4_a0.9_025.gff
2826,N,1.4,0.9,s15_t1.4_a0.9_026.gff
2827,N,1.4,0.9,s15_t1.4_a0.9_027.gff
2828,N,1.4,0.9,s15_t1.4_a0.9_028.gff
2829,N,1.4,0.9,s15_t1.4_a0.9_029.gff
2830,N,1.4,0.9,s15_t1.4_a0.9_030.gff
2831,N,1.4,0.9,s15_t1.4_a0.9_031.gff
2832,N,1.4,0.9,s15_t1.4_a0.9_032.gff
2833,N,1.4,0.9,s15_t1.4_a0.9_033.gff
2834,N,1.4,0.9,s15_t1.4_a0.9_034.gff
2835,N,1.4,0.9,s15_t1.4_a0.9_035.gff
2836,N,1.4,0.9,s15_t1.4_a0.9_036.gff
2837,N,1.4,0.9,s15_t1.4_a0.9_037.gff
2838,N,1.4,0.9,s15_t1.4_a0.9_038.gff
2839,Y,1.4,0.9,s15_t1.4_a0.9_039.gff
2840,N,1.4,0.9,s15_t1.4_a0.9_040.gff
2841,N,1.4,0.9,s15_t1.4_a0.9_041.gff
2842,N,1.4,0.9,s15_t1.4_a0.9_042.gff
2843,N,1.4,0.9,s15_t1.4_a0.9_043.gff
2844,N,1.4,0.9,s15_t1.4_a0.9_044.gff
2845,N,1.4,0.9,s15_t1.4_a0.9_045.gff
2846,N,1.4,0.9,s15_t1.4_a0.9_046.gff
2847,N,1.4,0.9,s15_t1.4_a0.9_047.gff
2848,N,1.4,0.9,s15_t1.4_a0.9_048.gff
2849,N,1.4,0.9,s15_t1.4_a0.9_049.gff
2850,N,1.4,0.9,s15_t1.4_a0.9_050.gff
2851,N,1.4,0.9,s15_t1.4_a0.9_051.gff
2852,N,1.4,0.9,s15_t1.4_a0.9_052.gff
2853,N,1.4,0.9,s15_t1.4_a0.9_053.gff
2854,N,1.4,0.9,s15_t1.4_a0.9_054.gff
2855,N,1.4,0.9,s15_t1.4_a0.9_055.gff
2856,N,1.4,0.9,s15_t1.4_a0.9_056.gff
2857,N,1.4,0.9,s15_t1.4_a0.9_057.gff
2858,N,1.4,0.9,s15_t1.4_a0.9_058.gff
2859,N,1.4,0.9,s15_t1.4_a0.9_059.gff
2860,N,1.4,0.9,s15_t1.4_a0.9_060.gff
2861,N,1.4,0.9,s15_t1.4_a0.9_061.gff
2862,N,1.4,0.9,s15_t1.4_a0.9_062.gff
2863,N,1.4,0.9,s15_t1.4_a0.9_063.gff
2864,N,1.4,0.9,s15_t1.4_a0.9_064.gff
2865,N,1.4,0.9,s15_t1.4_a0.9_065.gff
2866,N,1.4,0.9,s15_t1.4_a0.9_066.gff
2867,N,1.4,0.9,s15_t1.4_a0.9_067.gff
2868,N,1.4,0.9,s15_t1.4_a0.9_068.gff
2869,N,1.4,0.9,s15_t1.4_a0.9_069.gff
2870,N,1.4,0.9,s15_t1.4_a0.9_070.gff
2871,N,1.4,0.9,s15_t1.4_a0.9_071.gff
2872,N,1.4,0.9,s15_t1.4_a0.9_072.gff
2873,N,1.4,0.9,s15_t1.4_a0.9_073.gff
2874,N,1.4,0.9,s15_t1.4_a0.9_074.gff
2875,N,1.4,0.9,s15_t1.4_a0.9_075.gff
2876,N,1.4,0.9,s15_t1.4_a0.9_076.gff
2877,N,1.4,0.9,s15_t1.4_a0.9_077.gff
2878,N,1.4,0.9,s15_t1.4_a0.9_078.gff
2879,N,1.4,0.9,s15_t1.4_a0.9_079.gff
2880,N,1.4,0.9,s15_t1.4_a0.9_080.gff
2881,N,1.4,0.9,s15_t1.4_a0.9_081.gff
2882,N,1.4,0.9,s15_t1.4_a0.9_082.gff
2883,N,1.4,0.9,s15_t1.4_a0.9_083.gff
2884,N,1.4,0.9,s15_t1.4_a0.9_084.gff
2885,N,1.4,0.9,s15_t1.4_a0.9_085.gff
2886,N,1.4,0.9,s15_t1.4_a0.9_086.gff
2887,N,1.4,0.9,s15_t1.4_a0.9_087.gff
2888,N,1.4,0.9,s15_t1.4_a0.9_088.gff
2889,N,1.4,0.9,s15_t1.4_a0.9_089.gff
2890,N,1.4,0.9,s15_t1.4_a0.9_090.gff
2891,N,1.4,0.9,s15_t1.4_a0.9_091.gff
2892,N,1.4,0.9,s15_t1.4_a0.9_092.gff
2893,N,1.4,0.9,s15_t1.4_a0.9_093.gff
2894,N,1.4,0.9,s15_t1.4_a0.9_094.gff
2895,N,1.4,0.9,s15_t1.4_a0.9_095.gff
2896,N,1.4,0.9,s15_t1.4_a0.9_096.gff
2897,N,1.4,0.9,s15_t1.4_a0.9_097.gff
2898,N,1.4,0.9,s15_t1.4_a0.9_098.gff
2899,N,1.4,0.9,s15_t1.4_a0.9_099.gff
2900,N,1.4,0.9,s15_t1.4_a0.9_100.gff
2901,N,1.4,1.0,s15_t1.4_a1.0_001.gff
2902,N,1.4,1.0,s15_t1.4_a1.0_002.gff
2903,N,1.4,1.0,s15_t1.4_a1.0_003.gff
2904,N,1.4,1.0,s15_t1.4_a1.0_004.gff
2905,N,1.4,1.0,s15_t1.4_a1.0_005.gff
2906,N,1.4,1.0,s15_t1.4_a1.0_006.gff
2907,N,1.4,1.0,s15_t1.4_a1.0_007.gff
2908,N,1.4,1.0,s15_t1.4_a1.0_008.gff
2909,N,1.4,1.0,s15_t1.4_a1.0_009.gff
2910,N,1.4,1.0,s15_t1.4_a1.0_010.gff
2911,N,1.4,1.0,s15_t1.4_a1.0_011.gff
2912,N,1.4,1.0,s15_t1.4_a1.0_012.gff
2913,N,1.4,1.0,s15_t1.4_a1.0_013.gff
2914,N,1.4,1.0,s15_t1.4_a1.0_014.gff
2915,N,1.4,1.0,s15_t1.4_a1.0_015.gff
2916,N,1.4,1.0,s15_t1.4_a1.0_016.gff
2917,N,1.4,1.0,s15_t1.4_a1.0_017.gff
2918,N,1.4,1.0,s15_t1.4_a1.0_018.gff
2919,N,1.4,1.0,s15_t1.4_a1.0_019.gff
2920,N,1.4,1.0,s15_t1.4_a1.0_020.gff
2921,N,1.4,1.0,s15_t1.4_a1.0_021.gff
2922,N,1.4,1.0,s15_t1.4_a1.0_022.gff
2923,N,1.4,1.0,s15_t1.4_a1.0_023.gff
2924,N,1.4,1.0,s15_t1.4_a1.0_024.gff
2925,N,1.4,1.0,s15_t1.4_a1.0_025.gff
2926,N,1.4,1.0,s15_t1.4_a1.0_026.gff
2927,N,1.4,1.0,s15_t1.4_a1.0_027.gff
2928,N,1.4,1.0,s15_t1.4_a1.0_028.gff
2929,N,1.4,1.0,s15_t1.4_a1.0_029.gff
2930,N,1.4,1.0,s15_t1.4_a1.0_030.gff
2931,N,1.4,1.0,s15_t1.4_a1.0_031.gff
2932,N,1.4,1.0,s15_t1.4_a1.0_032.gff
2933,N,1.4,1.0,s15_t1.4_a1.0_033.gff
2934,N,1.4,1.0,s15_t1.4_a1.0_034.gff
2935,N,1.4,1.0,s15_t1.4_a1.0_035.gff
2936,N,1.4,1.0,s15_t1.4_a1.0_036.gff
2937,N,1.4,1.0,s15_t1.4_a1.0_037.gff
